"","CustomerID","Frequency","Recency","Monetary","rankR","rankF","rankM","groupRFM","Country","Customer_Segment"
"396",12832,27,65,79.08,5,1,1,511,"United Kingdom","New Customers"
"397",12833,24,178,130.59,4,1,1,411,"United Kingdom","Promising"
"398",12834,18,315,88.09,2,1,1,211,"United Kingdom","Lost Lowest"
"399",12836,175,92,750.37,5,4,5,545,"United Kingdom","Loyal Customers"
"400",12837,12,206,80.95,3,1,1,311,"United Kingdom","About To Sleep"
"401",12838,123,66,285.33,5,3,2,532,"United Kingdom","Potential Loyalist"
"402",12839,316,35,609.1,5,5,4,554,"United Kingdom","Loyal Customers"
"403",12840,116,176,237.56,4,3,2,432,"United Kingdom","Potential Loyalist"
"404",12841,439,37,1045.72,5,5,5,555,"United Kingdom","Loyal Customers"
"405",12842,34,103,147.23,5,1,1,511,"United Kingdom","New Customers"
"406",12843,108,98,368.41,5,2,3,523,"United Kingdom","Potential Loyalist"
"407",12844,52,62,136.82,5,1,1,511,"United Kingdom","New Customers"
"408",12845,27,300,75.34,2,1,1,211,"United Kingdom","Lost Lowest"
"409",12847,91,55,121.87,5,2,1,521,"United Kingdom","Potential Loyalist"
"410",12849,51,64,147.62,5,1,1,511,"United Kingdom","New Customers"
"411",12851,50,129,97.33,4,1,1,411,"United Kingdom","Promising"
"412",12852,20,323,70.9,2,1,1,211,"United Kingdom","Lost Lowest"
"413",12853,84,140,357.54,4,2,3,423,"United Kingdom","Potential Loyalist"
"414",12854,115,111,340.56,5,2,3,523,"United Kingdom","Potential Loyalist"
"415",12855,3,405,4.65,1,1,1,111,"United Kingdom","Lost Lowest"
"416",12856,317,40,815.88,5,5,5,555,"United Kingdom","Loyal Customers"
"417",12857,46,243,190.55,3,1,2,312,"United Kingdom","About To Sleep"
"418",12863,6,85,25.37,5,1,1,511,"United Kingdom","New Customers"
"419",12864,3,171,1.97,4,1,1,411,"United Kingdom","Promising"
"420",12865,96,59,296.74,5,2,2,522,"Austria","Potential Loyalist"
"421",12866,26,316,114.81,2,1,1,211,"Belgium","Lost Lowest"
"422",12867,551,59,738.97,5,5,5,555,"United Kingdom","Loyal Customers"
"423",12868,107,218,279.45,3,2,2,322,"United Kingdom","About To Sleep"
"424",12870,2,399,14.9,1,1,1,111,"United Kingdom","Lost Lowest"
"425",12871,11,117,23.22,4,1,1,411,"United Kingdom","Promising"
"426",12872,66,359,164.71,2,2,1,221,"United Kingdom","Lost Lowest"
"427",12873,4,315,16.15,2,1,1,211,"United Kingdom","Lost Lowest"
"428",12875,2,176,0.34,4,1,1,411,"United Kingdom","Promising"
"429",12876,85,90,191.63,5,2,2,522,"Belgium","Potential Loyalist"
"430",12877,154,36,292.43,5,3,2,532,"United Kingdom","Potential Loyalist"
"431",12878,49,51,98.03,5,1,1,511,"United Kingdom","New Customers"
"432",12879,12,77,24.22,5,1,1,511,"United Kingdom","New Customers"
"433",12881,7,308,230.8,2,1,2,212,"United Kingdom","Lost Lowest"
"434",12882,13,42,83.69,5,1,1,511,"United Kingdom","New Customers"
"435",12883,42,57,248.93,5,1,2,512,"United Kingdom","Potential Loyalist"
"436",12884,7,121,111.89,4,1,1,411,"United Kingdom","Promising"
"437",12885,72,96,272.06,5,2,2,522,"United Kingdom","Potential Loyalist"
"438",12886,86,100,322.07,5,2,2,522,"United Kingdom","Potential Loyalist"
"439",12888,7,247,41.53,3,1,1,311,"United Kingdom","About To Sleep"
"440",12890,82,57,148.66,5,2,1,521,"United Kingdom","Potential Loyalist"
"441",12891,3,218,1.1,3,1,1,311,"United Kingdom","About To Sleep"
"442",12893,34,63,75.17,5,1,1,511,"United Kingdom","New Customers"
"443",12895,24,75,79.4,5,1,1,511,"United Kingdom","New Customers"
"444",12897,4,237,10.8,3,1,1,311,"United Kingdom","About To Sleep"
"445",12901,125,41,189.19,5,3,2,532,"United Kingdom","Potential Loyalist"
"446",12902,10,297,56.19,2,1,1,211,"United Kingdom","Lost Lowest"
"447",12904,72,51,222.12,5,2,2,522,"United Kingdom","Potential Loyalist"
"448",12906,63,44,160.77,5,2,1,521,"United Kingdom","Potential Loyalist"
"449",12908,4,91,2.09,5,1,1,511,"United Kingdom","New Customers"
"450",12909,96,72,642.61,5,2,4,524,"United Kingdom","Recent High Spender"
"451",12910,75,56,156.96,5,2,1,521,"United Kingdom","Potential Loyalist"
"452",12912,24,35,65.26,5,1,1,511,"United Kingdom","New Customers"
"453",12913,50,37,146.24,5,1,1,511,"United Kingdom","New Customers"
"454",12915,22,181,149.35,4,1,1,411,"United Kingdom","Promising"
"455",12916,109,171,450.15,4,2,3,423,"United Kingdom","Potential Loyalist"
"456",12917,2,161,9.9,4,1,1,411,"United Kingdom","Promising"
"457",12919,52,41,144.12,5,1,1,511,"United Kingdom","New Customers"
"458",12920,28,50,107.55,5,1,1,511,"United Kingdom","New Customers"
"459",12921,741,36,1772.04,5,5,5,555,"United Kingdom","Loyal Customers"
"460",12922,28,194,45.58,4,1,1,411,"United Kingdom","Promising"
"461",12923,29,97,85.16,5,1,1,511,"United Kingdom","New Customers"
"462",12924,31,121,99.4,4,1,1,411,"United Kingdom","Promising"
"463",12925,45,37,103.96,5,1,1,511,"United Kingdom","New Customers"
"464",12928,84,68,163.18,5,2,1,521,"United Kingdom","Potential Loyalist"
"465",12929,9,155,69.7,4,1,1,411,"United Kingdom","Promising"
"466",12930,27,111,80.77,5,1,1,511,"United Kingdom","New Customers"
"467",12931,102,54,175.53,5,2,2,522,"United Kingdom","Potential Loyalist"
"468",12933,107,57,281.83,5,2,2,522,"United Kingdom","Potential Loyalist"
"469",12935,130,35,266.42,5,3,2,532,"United Kingdom","Potential Loyalist"
"470",12936,63,50,128.61,5,2,1,521,"United Kingdom","Potential Loyalist"
"471",12937,120,48,284.6,5,3,2,532,"United Kingdom","Potential Loyalist"
"472",12938,9,58,11.44,5,1,1,511,"United Kingdom","New Customers"
"473",12939,47,97,112.96,5,1,1,511,"United Kingdom","New Customers"
"474",12940,103,79,411.35,5,2,3,523,"United Kingdom","Potential Loyalist"
"475",12942,75,164,310.34,4,2,2,422,"United Kingdom","Potential Loyalist"
"476",12943,1,334,3.75,2,1,1,211,"United Kingdom","Lost Lowest"
"477",12944,30,68,95.66,5,1,1,511,"United Kingdom","New Customers"
"478",12945,23,321,113.85,2,1,1,211,"United Kingdom","Lost Lowest"
"479",12947,103,176,438.97,4,2,3,423,"United Kingdom","Potential Loyalist"
"480",12948,118,49,347.7,5,3,3,533,"United Kingdom","Potential Loyalist"
"481",12949,219,63,625.61,5,4,4,544,"United Kingdom","Loyal Customers"
"482",12950,23,35,31.95,5,1,1,511,"United Kingdom","New Customers"
"483",12951,65,41,204.63,5,2,2,522,"United Kingdom","Potential Loyalist"
"484",12952,80,38,325.9,5,2,2,522,"United Kingdom","Potential Loyalist"
"485",12953,17,42,113,5,1,1,511,"United Kingdom","New Customers"
"486",12955,183,34,310.94,5,4,2,542,"United Kingdom","NULL"
"487",12956,19,339,82.94,2,1,1,211,"United Kingdom","Lost Lowest"
"488",12957,244,37,691.23,5,5,5,555,"United Kingdom","Loyal Customers"
"489",12962,16,40,47.77,5,1,1,511,"United Kingdom","New Customers"
"490",12963,96,41,314.96,5,2,2,522,"United Kingdom","Potential Loyalist"
"491",12965,109,122,399.36,4,2,3,423,"United Kingdom","Potential Loyalist"
"492",12966,10,42,34.23,5,1,1,511,"United Kingdom","New Customers"
"493",12967,33,36,189.59,5,1,2,512,"United Kingdom","Potential Loyalist"
"494",12968,5,145,16.45,4,1,1,411,"United Kingdom","Promising"
"495",12970,151,40,306.65,5,3,2,532,"United Kingdom","Potential Loyalist"
"496",12971,308,36,714.85,5,5,5,555,"United Kingdom","Loyal Customers"
"497",12974,8,230,61.6,3,1,1,311,"United Kingdom","About To Sleep"
"498",12976,22,244,33.76,3,1,1,311,"United Kingdom","About To Sleep"
"499",12977,9,189,38.07,4,1,1,411,"United Kingdom","Promising"
"500",12980,24,188,396.03,4,1,3,413,"United Kingdom","Potential Loyalist"
"501",12981,20,62,32.47,5,1,1,511,"United Kingdom","New Customers"
"502",12982,34,272,59.28,3,1,1,311,"United Kingdom","About To Sleep"
"503",12984,4,51,15.4,5,1,1,511,"United Kingdom","New Customers"
"504",12985,78,33,145.84,5,2,1,521,"United Kingdom","Potential Loyalist"
"505",12987,30,106,184.8,5,1,2,512,"United Kingdom","Potential Loyalist"
"506",12988,92,325,378.14,2,2,3,223,"United Kingdom","At Risk"
"507",12989,68,36,213.11,5,2,2,522,"United Kingdom","Potential Loyalist"
"508",12990,13,64,26.65,5,1,1,511,"United Kingdom","New Customers"
"509",12991,31,56,71.51,5,1,1,511,"United Kingdom","New Customers"
"510",12993,27,56,57.72,5,1,1,511,"United Kingdom","New Customers"
"511",12994,73,37,304.81,5,2,2,522,"United Kingdom","Potential Loyalist"
"512",12995,5,110,7.99,5,1,1,511,"United Kingdom","New Customers"
"513",12997,67,55,211.21,5,2,2,522,"United Kingdom","Potential Loyalist"
"514",12999,28,229,71.38,3,1,1,311,"United Kingdom","About To Sleep"
"515",13000,31,139,93.39,4,1,1,411,"United Kingdom","Promising"
"516",13001,342,37,828.49,5,5,5,555,"United Kingdom","Loyal Customers"
"517",13002,7,351,19.75,2,1,1,211,"United Kingdom","Lost Lowest"
"518",13003,6,138,13.5,4,1,1,411,"United Kingdom","Promising"
"519",13004,409,44,822.5,5,5,5,555,"United Kingdom","Loyal Customers"
"520",13005,29,206,157.9,3,1,1,311,"United Kingdom","About To Sleep"
"521",13006,4,89,21.18,5,1,1,511,"United Kingdom","New Customers"
"522",13008,15,356,25.13,2,1,1,211,"United Kingdom","Lost Lowest"
"523",13011,3,405,12.65,1,1,1,111,"United Kingdom","Lost Lowest"
"524",13012,107,42,361.4,5,2,3,523,"United Kingdom","Potential Loyalist"
"525",13013,222,34,701.75,5,4,5,545,"United Kingdom","Loyal Customers"
"526",13014,124,35,649.72,5,3,4,534,"United Kingdom","Loyal Customers"
"527",13015,176,86,886.26,5,4,5,545,"United Kingdom","Loyal Customers"
"528",13016,47,106,149.14,5,1,1,511,"United Kingdom","New Customers"
"529",13017,1,40,4.25,5,1,1,511,"United Kingdom","New Customers"
"530",13018,459,49,1003.49,5,5,5,555,"United Kingdom","Loyal Customers"
"531",13021,134,37,509.5,5,3,4,534,"United Kingdom","Loyal Customers"
"532",13023,40,97,182.1,5,1,2,512,"United Kingdom","Potential Loyalist"
"533",13026,43,34,36.69,5,1,1,511,"United Kingdom","New Customers"
"534",13027,26,146,10.4,4,1,1,411,"United Kingdom","Promising"
"535",13028,47,55,47.27,5,1,1,511,"United Kingdom","New Customers"
"536",13029,10,63,73.88,5,1,1,511,"United Kingdom","New Customers"
"537",13030,99,44,314.81,5,2,2,522,"United Kingdom","Potential Loyalist"
"538",13032,75,71,278.01,5,2,2,522,"United Kingdom","Potential Loyalist"
"539",13033,11,390,29.05,1,1,1,111,"United Kingdom","Lost Lowest"
"540",13034,37,87,87.77,5,1,1,511,"United Kingdom","New Customers"
"541",13035,30,90,55.34,5,1,1,511,"United Kingdom","New Customers"
"542",13037,48,171,183.43,4,1,2,412,"United Kingdom","Potential Loyalist"
"543",13038,28,113,77.23,5,1,1,511,"United Kingdom","New Customers"
"544",13040,43,41,120.57,5,1,1,511,"United Kingdom","New Customers"
"545",13043,14,286,88.79,2,1,1,211,"United Kingdom","Lost Lowest"
"546",13044,33,324,107.54,2,1,1,211,"United Kingdom","Lost Lowest"
"547",13045,18,132,28.27,4,1,1,411,"United Kingdom","Promising"
"548",13046,35,63,215,5,1,2,512,"United Kingdom","Potential Loyalist"
"549",13047,196,64,798.3,5,4,5,545,"United Kingdom","Loyal Customers"
"550",13048,137,47,252.93,5,3,2,532,"United Kingdom","Potential Loyalist"
"551",13049,14,97,55.07,5,1,1,511,"United Kingdom","New Customers"
"552",13050,422,42,1300.17,5,5,5,555,"United Kingdom","Loyal Customers"
"553",13052,18,245,59.29,3,1,1,311,"United Kingdom","About To Sleep"
"554",13055,78,97,196.1,5,2,2,522,"United Kingdom","Potential Loyalist"
"555",13058,8,57,46.6,5,1,1,511,"United Kingdom","New Customers"
"556",13059,8,282,41.75,3,1,1,311,"United Kingdom","About To Sleep"
"557",13060,15,286,59.74,2,1,1,211,"United Kingdom","Lost Lowest"
"558",13061,10,105,34.03,5,1,1,511,"United Kingdom","New Customers"
"559",13062,11,224,75.01,3,1,1,311,"United Kingdom","About To Sleep"
"560",13064,69,45,245.31,5,2,2,522,"United Kingdom","Potential Loyalist"
"561",13065,14,406,73.11,1,1,1,111,"United Kingdom","Lost Lowest"
"562",13066,49,57,172.27,5,1,2,512,"United Kingdom","Potential Loyalist"
"563",13067,15,115,57.9,5,1,1,511,"United Kingdom","New Customers"
"564",13068,2,43,3.44,5,1,1,511,"United Kingdom","New Customers"
"565",13069,470,33,809.53,5,5,5,555,"United Kingdom","Loyal Customers"
"566",13070,9,225,18.72,3,1,1,311,"United Kingdom","About To Sleep"
"567",13072,7,299,23.45,2,1,1,211,"United Kingdom","Lost Lowest"
"568",13075,22,162,44.87,4,1,1,411,"United Kingdom","Promising"
"569",13077,112,34,196.65,5,2,2,522,"United Kingdom","Potential Loyalist"
"570",13078,380,34,1510.2,5,5,5,555,"United Kingdom","Loyal Customers"
"571",13079,6,37,25,5,1,1,511,"United Kingdom","New Customers"
"572",13080,6,212,3.47,3,1,1,311,"United Kingdom","About To Sleep"
"573",13081,1061,34,2489.93,5,5,5,555,"United Kingdom","Loyal Customers"
"574",13082,75,159,220.02,4,2,2,422,"United Kingdom","Potential Loyalist"
"575",13083,18,37,61.32,5,1,1,511,"United Kingdom","New Customers"
"576",13085,29,190,100.88,4,1,1,411,"United Kingdom","Promising"
"577",13089,1857,35,5166.45,5,5,5,555,"United Kingdom","Loyal Customers"
"578",13090,161,41,722.19,5,3,5,535,"United Kingdom","Loyal Customers"
"579",13091,24,54,25.41,5,1,1,511,"United Kingdom","New Customers"
"580",13092,26,103,127.7,5,1,1,511,"United Kingdom","New Customers"
"581",13093,170,300,583.51,2,3,4,234,"United Kingdom","At Risk"
"582",13094,30,54,38.31,5,1,1,511,"United Kingdom","New Customers"
"583",13095,6,103,4.16,5,1,1,511,"United Kingdom","New Customers"
"584",13097,437,65,1886.86,5,5,5,555,"United Kingdom","Loyal Customers"
"585",13098,605,34,1713.6,5,5,5,555,"United Kingdom","Loyal Customers"
"586",13099,1,132,0.72,4,1,1,411,"United Kingdom","Promising"
"587",13101,8,267,23.74,3,1,1,311,"United Kingdom","About To Sleep"
"588",13102,310,34,797.54,5,5,5,555,"United Kingdom","Loyal Customers"
"589",13103,8,72,31.74,5,1,1,511,"United Kingdom","New Customers"
"590",13104,20,36,43.43,5,1,1,511,"United Kingdom","New Customers"
"591",13106,2,161,8.5,4,1,1,411,"United Kingdom","Promising"
"592",13107,60,77,107.76,5,2,1,521,"United Kingdom","Potential Loyalist"
"593",13108,10,405,17.52,1,1,1,111,"United Kingdom","Lost Lowest"
"594",13109,50,35,135.24,5,1,1,511,"United Kingdom","New Customers"
"595",13110,146,64,695.73,5,3,5,535,"United Kingdom","Loyal Customers"
"596",13113,280,33,1033.48,5,5,5,555,"United Kingdom","Loyal Customers"
"597",13115,132,41,343.84,5,3,3,533,"United Kingdom","Potential Loyalist"
"598",13116,31,150,151.6,4,1,1,411,"United Kingdom","Promising"
"599",13117,76,54,185.01,5,2,2,522,"United Kingdom","Potential Loyalist"
"600",13118,82,52,291.41,5,2,2,522,"United Kingdom","Potential Loyalist"
"601",13120,1,271,2.55,3,1,1,311,"United Kingdom","About To Sleep"
"602",13121,53,302,88.64,2,1,1,211,"United Kingdom","Lost Lowest"
"603",13122,55,127,145.01,4,1,1,411,"United Kingdom","Promising"
"604",13124,235,122,781.02,4,5,5,455,"United Kingdom","Loyal Customers"
"605",13126,142,37,315.92,5,3,2,532,"United Kingdom","Potential Loyalist"
"606",13127,15,110,43.28,5,1,1,511,"United Kingdom","New Customers"
"607",13130,2,127,4.5,4,1,1,411,"United Kingdom","Promising"
"608",13131,46,56,154.11,5,1,1,511,"United Kingdom","New Customers"
"609",13132,3,294,14.8,2,1,1,211,"United Kingdom","Lost Lowest"
"610",13133,7,306,37.4,2,1,1,211,"United Kingdom","Lost Lowest"
"611",13134,105,105,328.79,5,2,2,522,"United Kingdom","Potential Loyalist"
"612",13135,1,229,0.72,3,1,1,311,"United Kingdom","About To Sleep"
"613",13136,139,83,410.31,5,3,3,533,"United Kingdom","Potential Loyalist"
"614",13137,705,43,1393.66,5,5,5,555,"United Kingdom","Loyal Customers"
"615",13138,63,55,177.76,5,2,2,522,"United Kingdom","Potential Loyalist"
"616",13139,174,49,607.41,5,4,4,544,"United Kingdom","Loyal Customers"
"617",13140,46,141,135.64,4,1,1,411,"United Kingdom","Promising"
"618",13141,136,117,300.28,4,3,2,432,"United Kingdom","Potential Loyalist"
"619",13142,23,52,68.93,5,1,1,511,"United Kingdom","New Customers"
"620",13144,3,365,18.65,2,1,1,211,"United Kingdom","Lost Lowest"
"621",13145,7,72,311.51,5,1,2,512,"United Kingdom","Potential Loyalist"
"622",13146,17,59,34.46,5,1,1,511,"United Kingdom","New Customers"
"623",13147,4,43,19.8,5,1,1,511,"United Kingdom","New Customers"
"624",13148,347,62,1269.95,5,5,5,555,"United Kingdom","Loyal Customers"
"625",13149,86,47,247.84,5,2,2,522,"United Kingdom","Potential Loyalist"
"626",13151,75,236,424.76,3,2,3,323,"United Kingdom","Need Attention"
"627",13153,15,38,19.17,5,1,1,511,"United Kingdom","New Customers"
"628",13154,1,177,611.86,4,1,4,414,"United Kingdom","NULL"
"629",13155,85,66,247.52,5,2,2,522,"United Kingdom","Potential Loyalist"
"630",13157,89,82,166.45,5,2,1,521,"United Kingdom","Potential Loyalist"
"631",13158,79,127,158.84,4,2,1,421,"United Kingdom","Potential Loyalist"
"632",13159,122,41,334.74,5,3,2,532,"United Kingdom","Potential Loyalist"
"633",13160,4,55,12.1,5,1,1,511,"United Kingdom","New Customers"
"634",13161,8,346,38.9,2,1,1,211,"United Kingdom","Lost Lowest"
"635",13162,82,155,118.5,4,2,1,421,"United Kingdom","Potential Loyalist"
"636",13165,42,79,33.64,5,1,1,511,"United Kingdom","New Customers"
"637",13166,42,315,99.3,2,1,1,211,"United Kingdom","Lost Lowest"
"638",13167,65,51,191.64,5,2,2,522,"United Kingdom","Potential Loyalist"
"639",13168,133,69,423.7,5,3,3,533,"United Kingdom","Potential Loyalist"
"640",13169,13,96,49.17,5,1,1,511,"United Kingdom","New Customers"
"641",13170,32,59,49.48,5,1,1,511,"United Kingdom","New Customers"
"642",13171,48,41,227.65,5,1,2,512,"United Kingdom","Potential Loyalist"
"643",13173,43,37,113.81,5,1,1,511,"United Kingdom","New Customers"
"644",13174,314,49,1063.67,5,5,5,555,"United Kingdom","Loyal Customers"
"645",13176,72,79,199.98,5,2,2,522,"United Kingdom","Potential Loyalist"
"646",13177,17,97,59.75,5,1,1,511,"United Kingdom","New Customers"
"647",13178,265,59,542.34,5,5,4,554,"United Kingdom","Loyal Customers"
"648",13182,11,78,7.54,5,1,1,511,"United Kingdom","New Customers"
"649",13183,94,40,191.07,5,2,2,522,"United Kingdom","Potential Loyalist"
"650",13184,183,47,337.93,5,4,3,543,"United Kingdom","Loyal Customers"
"651",13185,1,300,5.95,2,1,1,211,"United Kingdom","Lost Lowest"
"652",13186,84,72,268.89,5,2,2,522,"United Kingdom","Potential Loyalist"
"653",13187,37,370,139.32,1,1,1,111,"United Kingdom","Lost Lowest"
"654",13188,2,44,19.15,5,1,1,511,"United Kingdom","New Customers"
"655",13189,29,51,11.36,5,1,1,511,"United Kingdom","New Customers"
"656",13192,63,128,165.61,4,2,1,421,"United Kingdom","Potential Loyalist"
"657",13193,29,94,83.24,5,1,1,511,"United Kingdom","New Customers"
"658",13194,3,168,7.95,4,1,1,411,"United Kingdom","Promising"
"659",13196,110,44,275.86,5,2,2,522,"United Kingdom","Potential Loyalist"
"660",13198,229,43,554.88,5,4,4,544,"United Kingdom","Loyal Customers"
"661",13199,120,36,316.25,5,3,2,532,"United Kingdom","Potential Loyalist"
"662",13200,46,52,155.28,5,1,1,511,"United Kingdom","New Customers"
"663",13203,57,42,131.33,5,1,1,511,"United Kingdom","New Customers"
"664",13207,8,48,18.33,5,1,1,511,"United Kingdom","New Customers"
"665",13208,150,91,349.43,5,3,3,533,"United Kingdom","Potential Loyalist"
"666",13209,329,63,761.1,5,5,5,555,"United Kingdom","Loyal Customers"
"667",13210,22,126,33.26,4,1,1,411,"United Kingdom","Promising"
"668",13211,56,43,80.62,5,1,1,511,"United Kingdom","New Customers"
"669",13212,143,42,539.32,5,3,4,534,"United Kingdom","Loyal Customers"
"670",13213,92,89,246.39,5,2,2,522,"United Kingdom","Potential Loyalist"
"671",13216,5,300,7.24,2,1,1,211,"United Kingdom","Lost Lowest"
"672",13217,7,155,16.15,4,1,1,411,"United Kingdom","Promising"
"673",13218,5,160,4.65,4,1,1,411,"United Kingdom","Promising"
"674",13220,21,111,95.17,5,1,1,511,"United Kingdom","New Customers"
"675",13221,66,273,330.95,3,2,2,322,"United Kingdom","About To Sleep"
"676",13223,5,233,9.8,3,1,1,311,"United Kingdom","About To Sleep"
"677",13224,109,93,250.79,5,2,2,522,"United Kingdom","Potential Loyalist"
"678",13225,34,36,87.43,5,1,1,511,"United Kingdom","New Customers"
"679",13226,16,306,43.39,2,1,1,211,"United Kingdom","Lost Lowest"
"680",13227,9,234,23.4,3,1,1,311,"United Kingdom","About To Sleep"
"681",13228,2,114,3.58,5,1,1,511,"United Kingdom","New Customers"
"682",13229,10,258,40.6,3,1,1,311,"United Kingdom","About To Sleep"
"683",13230,612,37,1466.18,5,5,5,555,"United Kingdom","Loyal Customers"
"684",13232,207,45,678.35,5,4,5,545,"United Kingdom","Loyal Customers"
"685",13233,43,107,31.73,5,1,1,511,"United Kingdom","New Customers"
"686",13235,59,244,1087.33,3,2,5,325,"United Kingdom","NULL"
"687",13236,39,57,157.78,5,1,1,511,"United Kingdom","New Customers"
"688",13238,32,44,137.38,5,1,1,511,"United Kingdom","New Customers"
"689",13239,22,294,33.41,2,1,1,211,"United Kingdom","Lost Lowest"
"690",13240,67,129,221.99,4,2,2,422,"United Kingdom","Potential Loyalist"
"691",13242,13,145,27.04,4,1,1,411,"United Kingdom","Promising"
"692",13243,58,236,209.81,3,1,2,312,"United Kingdom","About To Sleep"
